Country or Area,Sex,Literacy,Population,Age
Argentina,Female,Total,1264684.0,15-59
Argentina,Female,Literate,1252716.0,15-59
Argentina,Female,Illiterate,11968.0,15-59
Argentina,Female,Total,1097907.0,15-59
Argentina,Female,Literate,1084846.0,15-59
Argentina,Female,Illiterate,13061.0,15-59
Argentina,Female,Total,1046612.0,15-59
Argentina,Female,Literate,1031815.0,15-59
Argentina,Female,Illiterate,14797.0,15-59
Argentina,Female,Total,979827.0,15-59
Argentina,Female,Literate,962306.0,15-59
Argentina,Female,Illiterate,17521.0,15-59
Argentina,Female,Total,905729.0,15-59
Argentina,Female,Literate,884896.0,15-59
Argentina,Female,Illiterate,20833.0,15-59
Argentina,Female,Total,799487.0,>60
Argentina,Female,Literate,776689.0,>60
Argentina,Female,Illiterate,22798.0,>60
Argentina,Female,Total,654469.0,>60
Argentina,Female,Literate,633469.0,>60
Argentina,Female,Illiterate,21000.0,>60
Argentina,Female,Total,537548.0,>60
Argentina,Female,Literate,517917.0,>60
Argentina,Female,Illiterate,19631.0,>60
Argentina,Female,Total,450160.0,>60
Argentina,Female,Literate,432266.0,>60
Argentina,Female,Illiterate,17894.0,>60
Argentina,Female,Total,344405.0,>60
Argentina,Female,Literate,328436.0,>60
Argentina,Female,Illiterate,15969.0,>60
Argentina,Female,Total,194527.0,>60
